-5.144359,2.265465,1.324806,1.616166,0,1,0,0
-4.104591,1.474652,0.525241,2.169487,0,1,0,0
-1.271450,0.074988,-0.227383,1.472605,0,1,0,0
-2.419128,1.051791,1.163898,0.232216,0,1,0,0
-4.382027,2.095669,-1.057096,3.386558,0,1,0,0
-1.914345,-0.362064,0.062739,2.290033,0,1,0,0
-1.962407,-0.479127,2.346558,0.164661,0,1,0,0
-6.399944,5.962532,0.393799,0.026336,0,1,0,0
-4.186096,4.064250,-0.240086,0.371320,0,1,0,0
-5.683291,3.378263,0.433195,1.900668,0,1,0,0
0.865588,-1.001704,-0.867962,1.060146,0,1,0,0
-4.300469,-0.101090,-0.863652,5.381756,0,1,0,0
-5.665817,3.777834,-0.839358,2.763268,0,1,0,0
-2.330569,1.047488,-0.283473,1.616827,0,1,0,0
-3.785709,1.872969,-0.293432,2.250344,0,1,0,0
-9.167342,6.174572,0.958058,2.041811,0,1,0,0
-5.038405,4.804036,0.486267,-0.261517,0,1,0,0
-5.456739,5.178821,-0.512271,0.806807,0,1,0,0
-6.637625,4.173990,-0.062625,2.543292,0,1,0,0
-2.186963,1.557706,-0.302718,0.986120,0,1,0,0
-12.847707,10.681985,0.155114,1.957778,0,1,0,0
-2.102991,1.518725,-1.200909,1.831853,0,1,0,0
-7.335361,5.586472,-0.376999,2.122454,0,1,0,0
-2.720004,0.417635,-0.694323,3.059951,0,1,0,0
-4.054995,-0.413242,0.267275,4.296981,0,1,0,0
1.596061,-1.975977,-1.545135,2.009737,0,1,0,0
-3.921559,1.928123,-0.892328,2.916086,0,1,0,0
0.841241,0.023905,-1.171318,0.361834,0,1,0,0
0.096451,-1.582850,-0.249372,1.794939,0,1,0,0
-8.843996,4.696579,1.769124,2.395309,0,1,0,0
-2.231378,-1.575484,-0.362227,4.269940,0,1,0,0
-5.331981,5.234255,-0.149763,0.234559,0,1,0,0
-2.108770,-0.626426,-1.520053,4.347502,0,1,0,0
-4.427415,1.348716,1.126662,2.014193,0,1,0,0
-0.104524,-1.929596,1.439281,0.681402,0,1,0,0
-8.021169,3.779815,0.172944,4.105394,0,1,0,0
-3.077988,-2.858492,0.711125,5.368407,0,1,0,0
0.779119,-0.725805,-1.501217,1.512211,0,1,0,0
-2.007821,3.785256,-1.649593,-0.124308,0,1,0,0
-0.934794,1.379296,-1.725317,1.315628,0,1,0,0
-3.356351,2.447648,-0.464461,1.405860,0,1,0,0
-3.627512,3.328872,-0.230671,0.546411,0,1,0,0
-5.952741,4.406344,-0.741543,2.291943,0,1,0,0
0.397116,-1.564795,1.371156,-0.117049,0,1,0,0
-6.210037,3.428967,2.279892,0.541394,0,1,0,0
-2.226915,0.515909,-1.376462,3.152719,0,1,0,0
-0.170762,-1.697570,0.803742,1.150742,0,1,0,0
-0.683157,-1.412650,-0.060953,2.230535,0,1,0,0
-3.188555,0.840699,0.458421,1.950247,0,1,0,0
-4.320955,2.063835,-0.404430,2.727864,0,1,0,0
-3.760308,-1.149498,1.663492,3.333639,0,1,0,0
-6.738657,4.294968,2.622373,-0.173609,0,1,0,0
0.101734,-2.046524,3.335785,-1.340646,0,1,0,0
4.401401,-10.991049,-3.513250,10.375277,0,1,0,0
-1.109836,-0.213219,-1.034216,2.428567,0,1,0,0
-2.889310,0.764560,1.043060,1.127078,0,1,0,0
-15.692740,10.514403,0.943810,4.232492,0,1,0,0
-2.293418,1.800584,-1.125699,1.663218,0,1,0,0
-0.981901,1.143986,-1.040217,0.916851,0,1,0,0
-2.566262,1.553415,-0.736778,1.790527,0,1,0,0
-6.223558,4.917150,-0.685078,2.015366,0,1,0,0
-0.887605,1.157330,-0.568846,0.326204,0,1,0,0
-9.063718,4.370929,1.457916,3.259009,0,1,0,0
-3.944101,0.579616,-1.992323,5.449855,0,1,0,0
-14.764860,10.611578,1.372861,2.783884,0,1,0,0
-4.572910,4.512107,-0.459413,0.522254,0,1,0,0
-11.859403,9.064743,-0.596182,3.361336,0,1,0,0
-5.235581,1.834050,-0.873337,4.368885,0,1,0,0
0.435498,-0.770582,1.207961,-0.824779,0,1,0,0
-3.868363,1.913620,2.141760,-0.165265,0,1,0,0
-5.421006,1.601440,2.850378,1.012717,0,1,0,0
-6.099011,5.582936,0.284261,0.220164,0,1,0,0
0.409848,-0.550004,-1.702383,1.909843,0,1,0,0
-2.676637,-0.791044,-2.726028,6.315945,0,1,0,0
-0.448380,-4.196175,0.837176,3.947409,0,1,0,0
-0.960182,0.142864,1.112713,-0.259358,0,1,0,0
-10.029387,2.531790,2.288490,5.279535,0,1,0,0
-4.517881,5.449560,-0.788679,-0.144678,0,1,0,0
-4.630282,-1.986949,1.453582,5.292557,0,1,0,0
-1.144658,2.072722,-0.520281,-0.368291,0,1,0,0
-1.349372,0.845006,-0.390326,0.950473,0,1,0,0
-6.266799,1.797667,-0.761835,5.316167,0,1,0,0
-16.311356,12.506947,-0.019867,3.797798,0,1,0,0
-1.593408,1.977009,-0.980739,0.615154,0,1,0,0
-0.785914,0.114137,-1.019006,1.749662,0,1,0,0
-5.703979,5.435790,-0.810998,1.064636,0,1,0,0
-8.035810,5.558832,1.682222,0.781639,0,1,0,0
3.512076,-4.342484,-2.001568,2.970549,0,1,0,0
-7.901021,6.017239,0.030346,1.854596,0,1,0,0
-4.417270,2.614633,0.053242,1.784869,0,1,0,0
